,Gia du doan,Gia thuc,% sai lech
1767,205411.89795958227,225000.0,8.705823129074544
2800,45027.95706738878,49375.0,8.804137585035383
11564,39856.40277311727,43750.0,8.899650804303388
1511,148020.35056795942,162500.0,8.910553496640354
9546,182080.29216374183,200000.0,8.959853918129083
7994,236084.58694013668,216667.0,8.96194941552552
8279,81764.03623866937,75000.0,9.0187149848925
51,68234.42199340643,75000.0,9.020770675458092
10469,218176.60459019837,200000.0,9.088302295099188
4884,94641.21554643083,104167.0,9.144723812310202
11562,86430.44876700424,79167.0,9.174844022135794
5920,120567.84445781312,110417.0,9.19318986914435
9381,96645.00092415685,106458.0,9.217718795997627
12548,82828.64669606787,75833.0,9.225069159953932
5117,50340.06337198957,55458.0,9.22849116089731
8842,132003.1526100678,120833.0,9.244289730510541
12858,150299.40875504515,137500.0,9.308660912760109
3615,68018.1260045271,75000.0,9.309165327297194
6101,147315.9750613381,162500.0,9.344015346868858
2866,77019.02830180519,70417.0,9.37561711206837
2831,77019.02830180519,70417.0,9.37561711206837
7896,77019.02830180519,70417.0,9.37561711206837
2926,77019.02830180519,70417.0,9.37561711206837
10869,77019.02830180519,70417.0,9.37561711206837
3898,77019.02830180519,70417.0,9.37561711206837
11543,77019.02830180519,70417.0,9.37561711206837
12746,77019.02830180519,70417.0,9.37561711206837
1988,77019.02830180519,70417.0,9.37561711206837
9041,77019.02830180519,70417.0,9.37561711206837
1622,77019.02830180519,70417.0,9.37561711206837
1009,77019.02830180519,70417.0,9.37561711206837
6261,77019.02830180519,70417.0,9.37561711206837
11288,77019.02830180519,70417.0,9.37561711206837
3373,77019.02830180519,70417.0,9.37561711206837
12546,77019.02830180519,70417.0,9.37561711206837
12143,77019.02830180519,70417.0,9.37561711206837
6165,77019.02830180519,70417.0,9.37561711206837
6441,77019.02830180519,70417.0,9.37561711206837
8147,77019.02830180519,70417.0,9.37561711206837
2491,77019.02830180519,70417.0,9.37561711206837
4669,77019.02830180519,70417.0,9.37561711206837
2393,77019.02830180519,70417.0,9.37561711206837
3798,77019.02830180519,70417.0,9.37561711206837
11473,75517.88069178512,83333.0,9.37818068258059
2358,60787.00754108162,67083.0,9.385377008956635
5354,92861.74828847863,102500.0,9.403172401484264
4628,173560.81024029892,191667.0,9.44669127168531
11235,301802.84931053966,333333.0,9.459054665892767
12599,116654.74238227871,128859.0,9.471016861624946
10429,82128.68101500654,75000.0,9.504908020008724
49,86752.16008512264,79167.0,9.581214502409638
4548,79102.31386308065,87500.0,9.597355585050686
4043,70782.8337195438,64583.0,9.599792080801151
7144,64777.573723337366,71667.0,9.61310823204911
4616,94109.36459816406,104167.0,9.65529908880542
12380,65369.34812388399,59583.0,9.71140782418473
12335,152345.22281596984,168750.0,9.721349442388242
6162,96043.6107569635,87500.0,9.764126579386865
6484,77760.2102171172,70833.0,9.779636916574479
4953,97737.77242980826,108333.0,9.780240157839014
375,69531.18055632005,77083.0,9.796997319356995
11339,36605.34074355106,33333.0,9.817120401857197
7029,137730.32739295164,125417.0,9.817909368707307
6295,107088.62447033338,97500.0,9.834486636239363
3402,65733.75321686118,72917.0,9.8512648396654
7511,160262.45390466612,145833.0,9.89450529349744
4852,160263.3441005511,145833.0,9.895115714928101
8446,265610.5521955283,241667.0,9.907663104821216
2308,178618.23362231877,162500.0,9.918912998350015
12099,67559.28601155034,75000.0,9.920951984599544
2685,148240.63183419494,164583.0,9.929560261877024
3896,119130.01538932398,108333.0,9.966506410164932
3414,206237.9496902395,229167.0,10.005389218238445
5951,108654.7503305874,120833.0,10.078579253525612
8597,111275.3525838424,123750.0,10.080523164571801
7504,126145.03496070746,114583.0,10.090532592712236
10324,247110.13413922803,274856.0,10.094691715215228
1489,235930.99414065765,262500.0,10.121526041654228
12788,188721.21787734615,210000.0,10.132753391739929
886,55070.738600334094,50000.0,10.14147720066819
11131,110448.36276398863,122917.0,10.143948547403024
1030,298412.07706563664,270833.0,10.183056372612139
12429,144079.46827926382,160417.0,10.184414195961887
1269,124908.80471997453,113333.0,10.213975382258065
10263,98747.36181575085,89583.0,10.230023347901774
1498,108345.74731851906,120833.0,10.334306589657576
10577,45516.229282782966,41250.0,10.342374018867796
9829,45516.229282782966,41250.0,10.342374018867796
5507,113867.53574050452,127042.0,10.37016440192651
44,35474.71852970937,39583.0,10.378903747292103
588,35474.71852970937,39583.0,10.378903747292103
569,35474.71852970937,39583.0,10.378903747292103
408,35474.71852970937,39583.0,10.378903747292103
10765,79483.4227640385,88708.0,10.398810970782222
9872,79483.4227640385,88708.0,10.398810970782222
9437,105784.80477366866,95792.0,10.43177381583917
3426,36197.26807521416,40417.0,10.440487727406387
11766,141794.44119322818,158333.0,10.445427552545471
1786,74609.81024753996,83333.0,10.46786957443034
4283,161132.32928942709,145833.0,10.49099263501888
534,33560.954179459426,37500.0,10.504122188108198
3735,93057.71700069118,84167.0,10.563186285231952
1049,102786.85293249086,92917.0,10.622225139092803
5145,115282.92333929443,104167.0,10.671252257715427
9387,130261.55497778497,145833.0,10.677586706859925
3203,146991.80746649927,164583.0,10.688341161298995
1691,68802.14905198572,77083.0,10.742772009411002
11732,78499.36462249744,70833.0,10.823153928956046
12785,106232.59835553817,95833.0,10.851792551144353
686,60048.51822736151,54167.0,10.858120677463228
4084,39362.166896644296,44167.0,10.878785299784239
6884,74243.13060423823,83333.0,10.907886906461744
8643,77336.18243707577,86875.0,10.979933885380412
7693,154923.55670266622,139583.0,10.99027582346433
9736,107534.46828920806,120833.0,11.005711776412024
343,55070.738600334094,49583.0,11.067782506774689
581,60171.985636457655,54167.0,11.086059106942706
7873,148127.5086445246,133333.0,11.095909223166517
2219,99731.41995729196,112208.0,11.119153752591652
11563,104212.34506734663,93750.0,11.15983473850307
5368,155442.68447436742,175000.0,11.175608871790049
5947,101768.35555003614,114583.0,11.183722236251329
8190,92469.31543591026,104167.0,11.229741246354159
6190,92456.32304765303,104167.0,11.242213899168615
1918,118295.38954209817,133333.0,11.27823603901647
9377,132226.1119659184,118750.0,11.34830481340496
2093,132226.1119659184,118750.0,11.34830481340496
9747,132226.1119659184,118750.0,11.34830481340496
3970,132226.1119659184,118750.0,11.34830481340496
11910,132226.1119659184,118750.0,11.34830481340496
5421,132226.1119659184,118750.0,11.34830481340496
10417,132226.1119659184,118750.0,11.34830481340496
6554,132226.1119659184,118750.0,11.34830481340496
5053,132226.1119659184,118750.0,11.34830481340496
4757,132226.1119659184,118750.0,11.34830481340496
9494,132226.1119659184,118750.0,11.34830481340496
2424,132226.1119659184,118750.0,11.34830481340496
4505,132226.1119659184,118750.0,11.34830481340496
1383,132226.1119659184,118750.0,11.34830481340496
8402,132226.1119659184,118750.0,11.34830481340496
5073,132226.1119659184,118750.0,11.34830481340496
7612,132226.1119659184,118750.0,11.34830481340496
1761,132226.1119659184,118750.0,11.34830481340496
11755,132226.1119659184,118750.0,11.34830481340496
4252,132226.1119659184,118750.0,11.34830481340496
6095,132226.1119659184,118750.0,11.34830481340496
1341,132226.1119659184,118750.0,11.34830481340496
7163,132226.1119659184,118750.0,11.34830481340496
5933,132226.1119659184,118750.0,11.34830481340496
11826,134590.8370513554,120833.0,11.38582758961161
33,69642.74845844525,62500.0,11.428397533512396
462,69642.74845844525,62500.0,11.428397533512396
614,69642.74845844525,62500.0,11.428397533512396
9,69642.74845844525,62500.0,11.428397533512396
473,69642.74845844525,62500.0,11.428397533512396
866,69642.74845844525,62500.0,11.428397533512396
708,69642.74845844525,62500.0,11.428397533512396
37,69642.74845844525,62500.0,11.428397533512396
575,69642.74845844525,62500.0,11.428397533512396
823,69642.74845844525,62500.0,11.428397533512396
5574,95945.03524309552,108333.0,11.435079575848981
12552,121729.08066608479,137500.0,11.4697595155747
9890,110601.95934931246,125000.0,11.518432520550036
8892,110601.95934931246,125000.0,11.518432520550036
4469,75570.04722522607,85417.0,11.528094846194474
3466,114063.15722318222,129167.0,11.693267457491293
2071,367903.0999844951,416667.0,11.703326641059867
12332,111712.10354044945,100000.0,11.712103540449446
1002,194863.06988568016,220833.0,11.759986104576688
10756,36197.26807521416,41042.0,11.804327091237852
2156,134020.42915625346,152083.0,11.876784942266088
8088,227145.67885226064,203000.0,11.894423079931347
8458,94109.36459816406,106875.0,11.944454177156437
11579,105963.96213172564,94583.0,12.032777699719441
9205,54972.16687231093,62500.0,12.044533004302508
12060,150244.41721192095,170833.0,12.051876855220623
12614,124516.88909126942,141667.0,12.10593215691063
12051,65369.34812388399,58292.0,12.141199691010755
10334,241606.1208082466,275000.0,12.143228797001235
4983,97196.1566033209,86667.0,12.14898012313902
6074,117117.68542336098,133333.0,12.161516336270108
12644,87834.7937405317,100000.0,12.165206259468293
704,54863.213824840655,62500.0,12.218857880254951
8229,173981.76216394542,155000.0,12.246298170287364
11720,92136.56149252944,105000.0,12.250893816638632
11401,98243.0176173672,87500.0,12.27773441984822
3501,62119.22796935917,70833.0,12.301853699039755
4846,104363.47635662598,92917.0,12.319033499387603
2240,169806.07667569886,193750.0,12.358153973832847
3174,59460.087134248985,52917.0,12.36481118402212
10053,41436.15658495705,36875.0,12.369238196493686
10802,102235.30757413692,116667.0,12.36998673649196
653,65369.34812388399,58125.0,12.463394621735894
257,65369.34812388399,58125.0,12.463394621735894
324,65369.34812388399,58125.0,12.463394621735894
313,65369.34812388399,58125.0,12.463394621735894
543,65369.34812388399,58125.0,12.463394621735894
926,65369.34812388399,58125.0,12.463394621735894
130,65369.34812388399,58125.0,12.463394621735894
522,65369.34812388399,58125.0,12.463394621735894
11606,128299.79828325757,146667.0,12.523063618088893
6331,213342.9821040891,189583.0,12.532759848767617
3420,69869.20120696937,62083.0,12.541599482900914
4188,159460.93975357572,141667.0,12.560398507468722
8631,112563.71604383983,100000.0,12.563716043839829
9098,112890.72359755838,129167.0,12.600955663940189
10058,161132.32928942709,184375.0,12.606194283700564
5945,127351.13602521269,145833.0,12.673307121699004
2474,127351.13602521269,145833.0,12.673307121699004
8472,216046.7331628764,191667.0,12.719838659172625
3672,57423.745831906475,65833.0,12.773615311611994
7081,281952.17450084235,250000.0,12.780869800336939
11178,87218.88542586766,100000.0,12.78111457413234
1588,91674.24976318922,81250.0,12.82984586238673
2975,76246.91219611945,87500.0,12.860671775863489
773,75276.70711038889,66667.0,12.914496093102867
9052,94098.3181870568,83333.0,12.918433498202145
1517,63042.96501799945,72500.0,13.044186182069724
4035,90452.537669927,104167.0,13.165841706176623
4611,90452.537669927,104167.0,13.165841706176623
3324,90452.537669927,104167.0,13.165841706176623
6811,90452.537669927,104167.0,13.165841706176623
1848,90452.537669927,104167.0,13.165841706176623
12068,90452.537669927,104167.0,13.165841706176623
2809,90452.537669927,104167.0,13.165841706176623
12529,90452.537669927,104167.0,13.165841706176623
8467,90452.537669927,104167.0,13.165841706176623
5124,90452.537669927,104167.0,13.165841706176623
1493,90452.537669927,104167.0,13.165841706176623
8858,90452.537669927,104167.0,13.165841706176623
6709,90452.537669927,104167.0,13.165841706176623
11879,90452.537669927,104167.0,13.165841706176623
5383,90452.537669927,104167.0,13.165841706176623
1673,90452.537669927,104167.0,13.165841706176623
3115,90452.537669927,104167.0,13.165841706176623
6494,90452.537669927,104167.0,13.165841706176623
6140,90452.537669927,104167.0,13.165841706176623
2450,90452.537669927,104167.0,13.165841706176623
5838,90452.537669927,104167.0,13.165841706176623
12718,90452.537669927,104167.0,13.165841706176623
4160,90452.537669927,104167.0,13.165841706176623
9485,90452.537669927,104167.0,13.165841706176623
9323,90452.537669927,104167.0,13.165841706176623
7676,90452.537669927,104167.0,13.165841706176623
11813,90452.537669927,104167.0,13.165841706176623
9560,90452.537669927,104167.0,13.165841706176623
11087,90452.537669927,104167.0,13.165841706176623
8502,90452.537669927,104167.0,13.165841706176623
3217,90452.537669927,104167.0,13.165841706176623
12131,90452.537669927,104167.0,13.165841706176623
10393,90452.537669927,104167.0,13.165841706176623
2305,90452.537669927,104167.0,13.165841706176623
8172,90452.537669927,104167.0,13.165841706176623
4895,90452.537669927,104167.0,13.165841706176623
4298,90452.537669927,104167.0,13.165841706176623
5207,90452.537669927,104167.0,13.165841706176623
4854,90452.537669927,104167.0,13.165841706176623
4559,90452.537669927,104167.0,13.165841706176623
11019,133863.35704872134,154167.0,13.169902087527587
9441,74520.19459865823,65833.0,13.195805445078044
5393,77756.46548321734,89583.0,13.201762071802307
11428,126520.67446899544,145833.0,13.242767776158045
6730,133722.75663749955,154167.0,13.261102157076706
11211,77673.31667768501,89583.0,13.294579688462083
11368,124530.55035703162,143750.0,13.370051925543219
9691,64924.16939666943,75000.0,13.434440804440761
10708,64924.16939666943,75000.0,13.434440804440761
2290,64924.16939666943,75000.0,13.434440804440761
10044,70316.11216464358,81250.0,13.457092720438673
6322,99308.27858729065,87500.0,13.495175528332176
5532,89389.8769755233,78750.0,13.510954889553389
778,50281.094560418234,44292.0,13.521842681338017
4379,144120.60676657752,166667.0,13.527808884435718
598,29469.326057610102,34083.0,13.536584051843729
1179,85155.02980195243,75000.0,13.54003973593658
1747,118280.87139462745,104167.0,13.549273181168173
8532,118280.87139462745,104167.0,13.549273181168173
7846,50378.7798784013,58292.0,13.575139164205552
2339,102754.93257120291,90417.0,13.645589403765785
754,41365.95227437031,47917.0,13.671656668050353
5987,97027.66889850462,112417.0,13.689505236303564
11452,100653.45808964902,116667.0,13.725853849289841
12857,89839.46552829783,104167.0,13.754389078789025
1487,80542.2352555926,70792.0,13.773075002249696
4443,227550.5573408914,200000.0,13.775278670445696
9590,87734.26846366894,77083.0,13.817921543879894
7452,128075.80559729865,112500.0,13.845160530932132
6978,87765.28404993676,77083.0,13.858158154115383
2227,56695.3794192323,65833.0,13.880000274585244
645,33155.18549494374,38583.0,14.067891312381775
5898,225561.29011063604,262500.0,14.071889481662462
8977,170776.47733732255,198750.0,14.074728383737083
2293,33617.01224070962,39167.0,14.170060916818697
11630,98296.42071074045,114583.0,14.21378327435968
922,57120.96248681877,50000.0,14.241924973637534
10892,140526.1357982058,122917.0,14.326037731319344
176,45283.5020023463,39583.0,14.401389491312685
362,45283.5020023463,39583.0,14.401389491312685
201,45283.5020023463,39583.0,14.401389491312685
253,45283.5020023463,39583.0,14.401389491312685
784,45283.5020023463,39583.0,14.401389491312685
16,45283.5020023463,39583.0,14.401389491312685
5712,112031.86509557306,97917.0,14.415132301411457
9451,162098.12833544245,141667.0,14.421939008691123
12765,48470.98468821992,56667.0,14.463471353309828
11969,128299.79828325757,150000.0,14.466801144494957
4289,128299.79828325757,150000.0,14.466801144494957
2951,79102.31386308065,92500.0,14.483985012885784
635,61642.12509501184,72083.0,14.484517715672432
2628,146012.1553646734,170833.0,14.529303258343873
11614,114809.56519884699,134333.0,14.533610357211563
3117,119346.13236455088,104167.0,14.571920439823439
8584,133679.82317928073,116667.0,14.582378204017191
865,60636.916006297615,52917.0,14.588725752211227
1322,109887.47552078044,95833.0,14.665590684608059
7705,96995.7780655483,84583.0,14.675263428287355
950,94134.38870816641,82083.0,14.681954495043328
2216,168772.69195959653,197917.0,14.72552031427491
2752,102544.78915520971,89375.0,14.73542842540947
12124,48765.18547061038,42500.0,14.741612872024415
11687,81679.97887227211,95833.0,14.768421240833415
5126,49660.77642019419,58333.0,14.866753946832514
12139,136427.172787947,118750.0,14.886040242481682
7024,45516.229282782966,39583.0,14.989337045658404
2627,184125.21981462638,216667.0,15.019260055926198
7649,100172.255953041,87083.0,15.030782073471293
3558,76117.32488182846,89583.0,15.03150722589279
11072,130896.39126547972,154167.0,15.094416272302297
4689,127351.13602521269,150000.0,15.099242649858205
12470,71945.11112994532,62500.0,15.112177807912511
12276,54818.56650114227,64583.0,15.119200871526148
12893,176744.896226437,208333.0,15.16231407101275
8160,76779.67170525118,66667.0,15.168931713218207
114,84497.09280408973,73333.0,15.223832113904692
8054,102349.16388668724,120833.0,15.297010016562332
6459,50768.08065245148,59958.0,15.327261328844397
8101,62047.89377952754,73333.0,15.38885115905862
636,69446.45809826264,82083.0,15.394834377078523
5309,73090.95772990258,63333.0,15.407382770281819
8225,227257.911846046,268750.0,15.438916522401493
1734,83235.30179062368,72083.0,15.471472872416072
3444,120284.65677235347,104167.0,15.472900988176166
12063,93828.77718822418,81250.0,15.481571923968222
8880,42602.17872925842,36875.0,15.531332147141477
11747,119584.69109129214,141667.0,15.587475494439676
5562,182891.82953277318,216667.0,15.588516233310484
3758,93941.24986536951,81250.0,15.619999834300932
6270,60815.408272694476,72083.0,15.631413408578338
11285,128299.79828325757,152083.0,15.6383038977022
9733,125707.61512659547,149167.0,15.72692678233425
9820,170044.83249925735,202083.0,15.85396470793815
5589,200338.16145918658,172917.0,15.857990515210524
6023,198027.18669665774,235417.0,15.88237608301111
7226,141543.19631126168,122083.0,15.9401360642036
2246,188413.35961503827,162500.0,15.946682840023549
3779,188413.35961503827,162500.0,15.946682840023549
3813,77031.843804443,91667.0,15.965566884000793
4520,142620.49670973019,122917.0,16.02991995389587
2195,135404.83069710713,116667.0,16.060951851943674
6879,73430.03794766181,87500.0,16.079956631243643
6895,94319.50801415725,81250.0,16.085548325116623
7221,108837.38321085261,93750.0,16.093208758242785
10852,123354.60789502309,106250.0,16.098454489433493
12662,132097.22562271642,157500.0,16.128745636370528
5854,32167.19460715982,38375.0,16.17669157743369
8385,78573.26577367233,93750.0,16.18851650808284
8814,96729.94470059425,115417.0,16.19090367918569
9884,97769.66326276456,116667.0,16.19767092428488
9976,168502.2569790341,145000.0,16.20845308898904
8040,151813.36808185827,181250.0,16.240900368629923
4434,104160.49783471397,89583.0,16.272616271741256
6558,111433.3073155698,95833.0,16.278638168031673
10770,107744.61170520126,128750.0,16.314864694989314
11467,97627.113088548,116667.0,16.319856438797608
5232,83659.10825228512,100000.0,16.340891747714878
3966,94109.36459816406,112500.0,16.347231468298613
3484,64451.76313222948,77083.0,16.386540310795535
11143,147932.55225350714,127083.0,16.406248084721902
11915,109706.36839972866,131250.0,16.414195504968642
5474,102012.93820694294,122083.0,16.439685945673894
7647,82495.92228101863,70833.0,16.465379527929965
5684,93972.23592330569,112500.0,16.469123623728272
3129,109192.84799558001,93750.0,16.472371195285348
11100,88731.40788328183,106250.0,16.488086698087688
6991,174780.57257056632,150000.0,16.52038171371088
10908,86947.03287152416,104167.0,16.531115543767065
7953,37358.381518918264,44792.0,16.595861942047097
10123,113937.07495943112,97708.0,16.609770908657552
787,82990.04717505905,71167.0,16.613103229107665
11741,86808.70691579199,104167.0,16.663908036333975
10328,267374.09279622004,229167.0,16.672161697024457
8410,123970.51620968715,106250.0,16.678132903234967
2255,64391.64957089769,77292.0,16.690408359341603
3824,192211.45204615733,164583.0,16.78694157121776
9461,62401.49214475746,75000.0,16.79801047365672
830,92483.83358338095,79167.0,16.82119264767006
10849,116827.86493819892,100000.0,16.827864938198925
10873,112605.74472703847,135417.0,16.8451931980191
9304,71016.07784570493,85417.0,16.859550387270765
5553,143712.53031239583,172917.0,16.88929930984471
186,68533.64125710254,82500.0,16.928919688360555
8318,83025.15837463048,100000.0,16.974841625369518
7208,37358.381518918264,45000.0,16.981374402403855
8561,66392.59498974402,80000.0,17.00925626281998
11381,113377.71347543642,136667.0,17.04089979626653
6353,119767.32397155742,144583.0,17.163619532339613
6941,119626.7235603356,102083.0,17.18574450235161
7270,112353.57262784663,95833.0,17.238918355729897
1957,36197.26807521416,43750.0,17.26338725665335
2410,36197.26807521416,43750.0,17.26338725665335
8646,36197.26807521416,43750.0,17.26338725665335
7167,36197.26807521416,43750.0,17.26338725665335
3961,36197.26807521416,43750.0,17.26338725665335
1326,36197.26807521416,43750.0,17.26338725665335
4914,36197.26807521416,43750.0,17.26338725665335
6682,36197.26807521416,43750.0,17.26338725665335
8460,36197.26807521416,43750.0,17.26338725665335
1347,65498.953803154975,79167.0,17.26482776516102
3507,102614.32837413631,87500.0,17.27351814187007
3875,203324.05521545897,245833.0,17.291797596149024
6560,170155.2985295452,145000.0,17.348481744513926
8907,100246.80299509324,85417.0,17.361652826829836
6421,172117.0552240726,208333.0,17.383681306335244
4243,88098.00846498598,75000.0,17.46401128664797
3999,122391.42748950749,104167.0,17.4953944046651
12081,122391.42748950749,104167.0,17.4953944046651
2737,173799.12928368017,147917.0,17.49773811237395
6542,247491.39089182875,300000.0,17.50286970272375
11298,80786.33768568307,68750.0,17.50740027008447
9693,123592.26184674418,150000.0,17.605158768837214
9903,61785.5838300934,75000.0,17.61922155987547
1602,91968.45054557968,111667.0,17.640439390706586
8554,117664.96307996339,100000.0,17.66496307996339
1133,83347.53857025385,70833.0,17.667667005850166
5586,164648.28659475077,200000.0,17.675856702624618
3451,137297.04817270796,116667.0,17.682847911327077
4081,89162.60055740447,108333.0,17.69580778026597
7481,107925.71882625304,91667.0,17.736719676931763
1109,91058.34144852517,110833.0,17.841850849002398
9302,46760.50989699944,56917.0,17.844387622328224
12123,119725.29528835877,145833.0,17.90246700790715
12702,117944.64571488315,100000.0,17.944645714883155
4810,87173.33332714914,106250.0,17.954509809741985
10466,85452.75021401794,104167.0,17.965622304551403
12583,123974.41793791104,105083.0,17.977615730337966
6238,56023.814469783814,68333.0,18.013530110219346
142,62119.22796935917,75833.0,18.084174476337253
1485,105770.06702096296,129167.0,18.113707819363338
5831,66521.51721237482,81250.0,18.1273634309233
6905,65290.84903997117,79750.0,18.13059681508317
7553,167394.96732591203,141667.0,18.160875380937007
2561,153327.33119451615,187500.0,18.225423362924715
11642,117555.34494083298,99375.0,18.294686732913686
6160,53094.46754418082,65000.0,18.31620377818335
548,83810.75507461416,70833.0,18.32162279532727
6463,98606.75761868425,83333.0,18.328582456750926
6534,103596.4367526826,87500.0,18.395927717351537
3818,108318.5246508431,91458.0,18.43526498594229
10261,207331.625970911,175000.0,18.475214840520575
12193,56384.177849490356,69167.0,18.481099585799072
8898,93829.6819632443,79167.0,18.5212044958686
2443,91362.67629531313,77083.0,18.525065572581667
4248,157544.1589559213,132917.0,18.52822359511673
7636,156075.72579115705,131667.0,18.53822582056024
9692,96729.94470059425,118750.0,18.543204462657474
6871,180291.060027569,152083.0,18.547806150305433
4096,182359.97479866154,153750.0,18.608113690186368
5256,62668.21191975157,77083.0,18.70034648398276
3840,62661.33403344602,77083.0,18.70926918588272
12065,60956.01246976107,75000.0,18.725316706985236
988,118253.36085889953,99583.0,18.748542280207996
12570,222716.90532645053,187500.0,18.782349507440284
4818,50895.31145180788,42833.0,18.822663487983284
12826,99310.22835028546,122417.0,18.8754598215236
2119,108970.5266083548,91667.0,18.876505840002185
10839,87859.44973824474,108333.0,18.89871992998925
6483,180848.47174856893,152083.0,18.91432424963272
9766,189185.32457759144,233333.0,18.92045935311703
9090,128299.79828325757,158333.0,18.968377859790717
882,32059.95537875344,39583.0,19.0057464599615
8487,123030.44030018429,103333.0,19.062100490825088
7788,135433.86699204857,113750.0,19.062740212789954
3778,30327.298149555267,37500.0,19.127204934519288
2166,99308.27858729065,83333.0,19.17041098639273
2958,80937.98450801214,67917.0,19.17190763433624
5750,90886.70330021072,112500.0,19.21181928870158
4051,63943.85598902819,79167.0,19.22915357531776
6892,268691.5258653353,332917.0,19.291737620687645
6020,62174.884604143575,52083.0,19.376542449827344
622,96995.7780655483,81250.0,19.379419157597898
12216,66826.76440587253,82917.0,19.40523124826932
10156,184420.30700705695,229167.0,19.525801268482393
9394,83743.16561868238,104167.0,19.606818264246467
3765,92036.04000151146,114583.0,19.67740415112935
11471,107047.48219717485,133333.0,19.71418763758796
10387,98299.59776221299,82083.0,19.75634146195069
9850,97332.00374529256,81250.0,19.793235378821613
3837,185705.26582478546,155000.0,19.809848919216424
93,53444.3507038425,66667.0,19.833874774862373
909,53416.17507645444,66667.0,19.876138004628316
11923,172341.04791003146,143750.0,19.88942463306536
3329,124700.35651310057,103989.0,19.91687247026183
10709,58387.96322721639,72917.0,19.925445057782976
2032,141794.44119322818,177083.0,19.927694248895612
4626,106707.51178353069,133333.0,19.969166085267197
4163,106707.51178353069,133333.0,19.969166085267197
4115,129981.8723428652,108333.0,19.983635958447753
3023,290009.3446949451,241667.0,20.003701247975556
9231,116613.3154824905,145833.0,20.036400895208555
7523,197564.87118147273,164583.0,20.039658519696886
5763,90059.76515951338,75000.0,20.079686879351172
6718,925777.1027856994,770833.0,20.10086526987031
967,132700.1748632997,110417.0,20.180927631886124
1394,109706.36839972866,137500.0,20.213550254742795
96,79157.30540620493,65833.0,20.239553728684605
6729,116291.60416437213,145833.0,20.257003446152705
8995,26556.59554952695,22083.0,20.258096950264694
1852,100246.80299509324,83333.0,20.29664478069101
2589,100246.80299509324,83333.0,20.29664478069101
10512,96239.23223964118,120833.0,20.353519121729015
4087,87249.45780757128,109583.0,20.380480724591152
10755,135433.86699204857,112500.0,20.385659548487617
7815,137997.01385376928,114583.0,20.43410789887617
4812,85351.32016213505,70833.0,20.496548447948054
12171,103960.17675399962,86250.0,20.533538265506806
9366,120578.85755474392,100000.0,20.578857554743927
3694,125644.31712540491,104167.0,20.618158462281635
2256,144288.0526218671,119583.0,20.659335040822775
11749,100663.08142798538,126958.0,20.7115097685964
11355,89162.60055740447,112500.0,20.744355060084917
1165,155205.03052264627,195833.0,20.746232492661466
11002,155205.03052264627,195833.0,20.746232492661466
3631,86557.67956636065,71667.0,20.777595778197284
9593,131148.56336467154,108583.0,20.781856611690174
10740,144008.3699869474,119167.0,20.84584657409131
3542,47795.15670712084,60417.0,20.891211567736164
5366,80755.3220994153,102083.0,20.892487388286693
5055,87249.45780757128,110417.0,20.98186166299458
7518,115940.86033715714,95833.0,20.98218811594872
6207,83238.82142029873,68750.0,21.074649338616332
11672,120961.52174324686,153333.0,21.111879541098872
148,93478.02957516439,77083.0,21.26931953240583
422,39362.166896644296,50000.0,21.275666206711406
6098,180398.88698163914,229167.0,21.280600181684477
9515,167199.37537156598,212500.0,21.31794100161601
9291,55070.738600334094,45375.0,21.36801895390434
1112,298412.07706563664,245833.0,21.38812814619544
5416,298412.07706563664,245833.0,21.38812814619544
6478,51412.389698728395,65417.0,21.408212393218285
7479,90046.41097874008,114583.0,21.413812713282006
6549,83489.04375649575,68750.0,21.43860910035746
6058,227751.36426004005,187500.0,21.46739427202136
9575,134040.38133286545,170833.0,21.537184658195166
11773,89839.46552829783,114583.0,21.594420177253316
2117,137170.96212311205,175000.0,21.6165930725074
8266,142004.58460922138,116667.0,21.71786761399657
8288,652063.0173284116,833333.0,21.75240662155326
10262,48893.88637486122,62500.0,21.76978180022205
7853,31577.16184086376,40375.0,21.7903112300588
9535,122162.35610048358,156250.0,21.816092095690507
4551,96533.43302203163,79167.0,21.936454611178437
11501,274366.6525329243,225000.0,21.940734459077476
11659,172358.5390136633,220833.0,21.950732447748614
9423,86389.31027969052,70833.0,21.961953156989704
2480,37385.89205464622,47917.0,21.97781151857124
12652,198264.836862534,162500.0,22.009130376943997
12836,108808.3173875796,139583.0,22.047586462836012
9626,54414.7513654662,69833.0,22.078743050611884
10644,107925.71882625304,88333.0,22.180520107154788
10767,140000.79923149536,114583.0,22.182871134021067
5208,121171.66515924006,99167.0,22.18950372527157
6281,79415.74996460942,102083.0,22.204725601119264
12026,145802.0119486802,187500.0,22.238926960703886
4439,94249.99832356231,77083.0,22.270796834013087
372,84090.43770953394,68750.0,22.31336394114028
625,84090.43770953394,68750.0,22.31336394114028
662,84090.43770953394,68750.0,22.31336394114028
84,84090.43770953394,68750.0,22.31336394114028
4151,158034.8676310295,129167.0,22.349259200128138
6488,82619.38969011481,67500.0,22.399095837207128
475,97797.2922166387,79898.0,22.40267868612318
2766,71468.28125313441,58333.0,22.517753678251434
2661,98397.27929435122,127083.0,22.572429597702907
6675,93549.09455330439,120833.0,22.579846107185634
5949,112890.72359755838,145833.0,22.58904116519692
6893,66423.6105760118,54167.0,22.627449509870942
5403,39641.84953156406,51250.0,22.65004969450915
